 -8.9550e+00  0.0000e+00
 -8.8650e+00  2.2222e-04
 -8.7750e+00  2.2222e-04
 -8.6850e+00  0.0000e+00
 -8.5950e+00  3.3334e-04
 -8.5050e+00  1.1111e-04
 -8.4150e+00  2.2222e-04
 -8.3250e+00  5.5556e-04
 -8.2350e+00  5.5556e-04
 -8.1450e+00  6.6667e-04
 -8.0550e+00  3.3334e-04
 -7.9650e+00  4.4445e-04
 -7.8750e+00  1.1111e-03
 -7.7850e+00  2.1111e-03
 -7.6950e+00  1.7778e-03
 -7.6050e+00  2.6667e-03
 -7.5150e+00  3.8889e-03
 -7.4250e+00  3.0000e-03
 -7.3350e+00  4.5556e-03
 -7.2450e+00  5.2223e-03
 -7.1550e+00  6.1112e-03
 -7.0650e+00  7.5556e-03
 -6.9750e+00  1.0222e-02
 -6.8850e+00  1.2445e-02
 -6.7950e+00  1.5222e-02
 -6.7050e+00  1.6333e-02
 -6.6150e+00  2.3889e-02
 -6.5250e+00  3.0778e-02
 -6.4350e+00  3.2556e-02
 -6.3450e+00  4.3223e-02
 -6.2550e+00  5.4112e-02
 -6.1650e+00  6.3890e-02
 -6.0750e+00  7.5223e-02
 -5.9850e+00  9.8557e-02
 -5.8950e+00  1.1878e-01
 -5.8050e+00  1.4611e-01
 -5.7150e+00  1.7534e-01
 -5.6250e+00  2.1478e-01
 -5.5350e+00  2.4989e-01
 -5.4450e+00  3.0378e-01
 -5.3550e+00  3.5656e-01
 -5.2650e+00  4.2023e-01
 -5.1750e+00  4.6667e-01
 -5.0850e+00  5.4334e-01
 -4.9950e+00  5.8756e-01
 -4.9050e+00  6.6090e-01
 -4.8150e+00  7.2223e-01
 -4.7250e+00  7.7179e-01
 -4.6350e+00  8.0434e-01
 -4.5450e+00  8.3868e-01
 -4.4550e+00  9.1312e-01
 -4.3650e+00  9.7279e-01
 -4.2750e+00  1.0699e+00
 -4.1850e+00  1.1976e+00
 -4.0950e+00  1.3133e+00
 -4.0050e+00  1.5145e+00
 -3.9150e+00  1.7358e+00
 -3.8250e+00  2.0345e+00
 -3.7350e+00  2.3017e+00
 -3.6450e+00  2.7224e+00
 -3.5550e+00  3.0767e+00
 -3.4650e+00  3.5516e+00
 -3.3750e+00  4.0266e+00
 -3.2850e+00  4.5478e+00
 -3.1950e+00  5.0822e+00
 -3.1050e+00  5.6297e+00
 -3.0150e+00  6.1665e+00
 -2.9250e+00  6.6894e+00
 -2.8350e+00  7.1043e+00
 -2.7450e+00  7.4871e+00
 -2.6550e+00  7.7177e+00
 -2.5650e+00  7.8833e+00
 -2.4750e+00  7.9517e+00
 -2.3850e+00  7.9043e+00
 -2.2950e+00  7.6970e+00
 -2.2050e+00  7.3483e+00
 -2.1150e+00  6.9322e+00
 -2.0250e+00  6.4108e+00
 -1.9350e+00  5.9038e+00
 -1.8450e+00  5.3273e+00
 -1.7550e+00  4.6829e+00
 -1.6650e+00  4.1224e+00
 -1.5750e+00  3.5014e+00
 -1.4850e+00  2.9785e+00
 -1.3950e+00  2.4978e+00
 -1.3050e+00  2.0065e+00
 -1.2150e+00  1.6199e+00
 -1.1250e+00  1.2726e+00
 -1.0350e+00  9.6612e-01
 -9.4500e-01  7.2401e-01
 -8.5500e-01  5.4267e-01
 -7.6500e-01  4.0256e-01
 -6.7500e-01  3.1811e-01
 -5.8500e-01  2.4578e-01
 -4.9500e-01  2.0378e-01
 -4.0500e-01  1.8122e-01
 -3.1500e-01  1.6656e-01
 -2.2500e-01  1.7645e-01
 -1.3500e-01  1.7867e-01
 -4.5000e-02  1.9678e-01
