 -8.9550e+00  5.8889e-03
 -8.8650e+00  5.8889e-03
 -8.7750e+00  6.2223e-03
 -8.6850e+00  5.1112e-03
 -8.5950e+00  7.1112e-03
 -8.5050e+00  6.2223e-03
 -8.4150e+00  8.2223e-03
 -8.3250e+00  7.8890e-03
 -8.2350e+00  7.5556e-03
 -8.1450e+00  8.8890e-03
 -8.0550e+00  9.1112e-03
 -7.9650e+00  8.6668e-03
 -7.8750e+00  1.1778e-02
 -7.7850e+00  1.2778e-02
 -7.6950e+00  1.0556e-02
 -7.6050e+00  1.2000e-02
 -7.5150e+00  1.4222e-02
 -7.4250e+00  1.6111e-02
 -7.3350e+00  1.5000e-02
 -7.2450e+00  1.5889e-02
 -7.1550e+00  2.1334e-02
 -7.0650e+00  1.9667e-02
 -6.9750e+00  2.2222e-02
 -6.8850e+00  2.6667e-02
 -6.7950e+00  3.0556e-02
 -6.7050e+00  3.1111e-02
 -6.6150e+00  3.1000e-02
 -6.5250e+00  3.7111e-02
 -6.4350e+00  4.3445e-02
 -6.3450e+00  4.6889e-02
 -6.2550e+00  6.3667e-02
 -6.1650e+00  7.3445e-02
 -6.0750e+00  8.9445e-02
 -5.9850e+00  1.1289e-01
 -5.8950e+00  1.3422e-01
 -5.8050e+00  1.7145e-01
 -5.7150e+00  2.1511e-01
 -5.6250e+00  2.6834e-01
 -5.5350e+00  3.3367e-01
 -5.4450e+00  4.1956e-01
 -5.3550e+00  5.1612e-01
 -5.2650e+00  6.4767e-01
 -5.1750e+00  7.9490e-01
 -5.0850e+00  1.0035e+00
 -4.9950e+00  1.2081e+00
 -4.9050e+00  1.4500e+00
 -4.8150e+00  1.7692e+00
 -4.7250e+00  2.1464e+00
 -4.6350e+00  2.5414e+00
 -4.5450e+00  3.0183e+00
 -4.4550e+00  3.5366e+00
 -4.3650e+00  4.1429e+00
 -4.2750e+00  4.7806e+00
 -4.1850e+00  5.4761e+00
 -4.0950e+00  6.3413e+00
 -4.0050e+00  7.1898e+00
 -3.9150e+00  8.1480e+00
 -3.8250e+00  9.2300e+00
 -3.7350e+00  1.0364e+01
 -3.6450e+00  1.1667e+01
 -3.5550e+00  1.3003e+01
 -3.4650e+00  1.4420e+01
 -3.3750e+00  1.5945e+01
 -3.2850e+00  1.7617e+01
 -3.1950e+00  1.9310e+01
 -3.1050e+00  2.0849e+01
 -3.0150e+00  2.2595e+01
 -2.9250e+00  2.4221e+01
 -2.8350e+00  2.5857e+01
 -2.7450e+00  2.7231e+01
 -2.6550e+00  2.8295e+01
 -2.5650e+00  2.9250e+01
 -2.4750e+00  2.9691e+01
 -2.3850e+00  2.9959e+01
 -2.2950e+00  2.9779e+01
 -2.2050e+00  2.9064e+01
 -2.1150e+00  2.7960e+01
 -2.0250e+00  2.6549e+01
 -1.9350e+00  2.4718e+01
 -1.8450e+00  2.2567e+01
 -1.7550e+00  2.0217e+01
 -1.6650e+00  1.7884e+01
 -1.5750e+00  1.5524e+01
 -1.4850e+00  1.3212e+01
 -1.3950e+00  1.1057e+01
 -1.3050e+00  9.0861e+00
 -1.2150e+00  7.2036e+00
 -1.1250e+00  5.5726e+00
 -1.0350e+00  4.2258e+00
 -9.4500e-01  3.1014e+00
 -8.5500e-01  2.1891e+00
 -7.6500e-01  1.4871e+00
 -6.7500e-01  9.8201e-01
 -5.8500e-01  6.1990e-01
 -4.9500e-01  3.7856e-01
 -4.0500e-01  2.1600e-01
 -3.1500e-01  1.1467e-01
 -2.2500e-01  6.0889e-02
 -1.3500e-01  2.8889e-02
 -4.5000e-02  1.5222e-02
