 1   1
 2  -1
 3   1
 4  -3
 5   1
 6  -5
 7   1
 8   1
 9   1
10  -8
11   1
12  -1
13  -1
14  -3
15  -3
16  -5
17  -5
18  -7
19  -8
20  -9
21  -8
22 -11
23  -1
24  -1
25  -3
26  -3
27  -5
28  -5
29  -1
30  -1
31  -3
32  -3
33  -5
34  -5
