 -8.9550e+00  1.1111e-04
 -8.8650e+00  0.0000e+00
 -8.7750e+00  3.3334e-04
 -8.6850e+00  1.0000e-03
 -8.5950e+00  5.5556e-04
 -8.5050e+00  8.8890e-04
 -8.4150e+00  1.1111e-03
 -8.3250e+00  3.0000e-03
 -8.2350e+00  1.6667e-03
 -8.1450e+00  4.1112e-03
 -8.0550e+00  3.2223e-03
 -7.9650e+00  6.3334e-03
 -7.8750e+00  8.1112e-03
 -7.7850e+00  1.0333e-02
 -7.6950e+00  1.4889e-02
 -7.6050e+00  1.7222e-02
 -7.5150e+00  2.5778e-02
 -7.4250e+00  2.9334e-02
 -7.3350e+00  3.7889e-02
 -7.2450e+00  4.4334e-02
 -7.1550e+00  5.3001e-02
 -7.0650e+00  6.4778e-02
 -6.9750e+00  7.4890e-02
 -6.8850e+00  9.2445e-02
 -6.7950e+00  1.1778e-01
 -6.7050e+00  1.2778e-01
 -6.6150e+00  1.5011e-01
 -6.5250e+00  1.7511e-01
 -6.4350e+00  2.0789e-01
 -6.3450e+00  2.4167e-01
 -6.2550e+00  2.8189e-01
 -6.1650e+00  3.0700e-01
 -6.0750e+00  3.6467e-01
 -5.9850e+00  4.1778e-01
 -5.8950e+00  4.8712e-01
 -5.8050e+00  5.8501e-01
 -5.7150e+00  6.4723e-01
 -5.6250e+00  7.5279e-01
 -5.5350e+00  8.8256e-01
 -5.4450e+00  1.0009e+00
 -5.3550e+00  1.1540e+00
 -5.2650e+00  1.3132e+00
 -5.1750e+00  1.4575e+00
 -5.0850e+00  1.6445e+00
 -4.9950e+00  1.8281e+00
 -4.9050e+00  2.0061e+00
 -4.8150e+00  2.2456e+00
 -4.7250e+00  2.4247e+00
 -4.6350e+00  2.6657e+00
 -4.5450e+00  2.9280e+00
 -4.4550e+00  3.2351e+00
 -4.3650e+00  3.5568e+00
 -4.2750e+00  3.9294e+00
 -4.1850e+00  4.2655e+00
 -4.0950e+00  4.7735e+00
 -4.0050e+00  5.2075e+00
 -3.9150e+00  5.7673e+00
 -3.8250e+00  6.3112e+00
 -3.7350e+00  6.8994e+00
 -3.6450e+00  7.6157e+00
 -3.5550e+00  8.2497e+00
 -3.4650e+00  8.9435e+00
 -3.3750e+00  9.6655e+00
 -3.2850e+00  1.0368e+01
 -3.1950e+00  1.1004e+01
 -3.1050e+00  1.1595e+01
 -3.0150e+00  1.1998e+01
 -2.9250e+00  1.2340e+01
 -2.8350e+00  1.2613e+01
 -2.7450e+00  1.2727e+01
 -2.6550e+00  1.2715e+01
 -2.5650e+00  1.2464e+01
 -2.4750e+00  1.2141e+01
 -2.3850e+00  1.1619e+01
 -2.2950e+00  1.1011e+01
 -2.2050e+00  1.0210e+01
 -2.1150e+00  9.3391e+00
 -2.0250e+00  8.4350e+00
 -1.9350e+00  7.5322e+00
 -1.8450e+00  6.5875e+00
 -1.7550e+00  5.6723e+00
 -1.6650e+00  4.8224e+00
 -1.5750e+00  4.0318e+00
 -1.4850e+00  3.2608e+00
 -1.3950e+00  2.6290e+00
 -1.3050e+00  2.1018e+00
 -1.2150e+00  1.6423e+00
 -1.1250e+00  1.2526e+00
 -1.0350e+00  9.6423e-01
 -9.4500e-01  7.2545e-01
 -8.5500e-01  5.5378e-01
 -7.6500e-01  4.2378e-01
 -6.7500e-01  3.3367e-01
 -5.8500e-01  2.6934e-01
 -4.9500e-01  2.2367e-01
 -4.0500e-01  1.8578e-01
 -3.1500e-01  1.5722e-01
 -2.2500e-01  1.4556e-01
 -1.3500e-01  1.2533e-01
 -4.5000e-02  1.1311e-01
